Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen,Total_Spend,Mahalanobis_Distance,Is_Outlier,Total_Spending,Spending_Tier,Dominant_Category,Diversity_Index,Diversity_Level,Fresh_Pct,Milk_Pct,Grocery_Pct,Frozen_Pct,Detergents_Paper_Pct,Delicassen_Pct,Fresh_to_Total,Grocery_to_Total,Retail_Products_Ratio,Fresh_Products_Ratio,Fresh_Log,Milk_Log,Grocery_Log,Frozen_Log,Detergents_Paper_Log,Delicassen_Log,Cluster
1,3,5387,4979,3343,825,637,929,16100,0.9785040762415264,False,16100,Low,Fresh,1.5002949355441388,Diversified,33.45962732919255,30.92546583850932,20.763975155279503,5.124223602484472,3.956521739130435,5.770186335403727,0.3345962732919255,0.207639751552795,0.2472049689440993,0.3858385093167701,8.591929537530255,8.513185170018698,8.114922974204593,6.716594773520978,6.45833828334479,6.835184586147301,1
1,3,17623,4280,7305,2279,960,2616,35063,1.129448894577729,False,35063,High,Fresh,1.3991133576066404,Diversified,50.260958845506664,12.20659954938254,20.833927501925107,6.499729059122152,2.7379288708895415,7.460856173174,0.5026095884550666,0.208339275019251,0.2357185637281464,0.5676068790462881,9.777016888482178,8.361941906144946,8.896451207355227,7.731930721948486,6.8679744089702925,7.869783902530146,0
1,3,30379,13252,5189,321,51,1450,50642,2.8315502602502187,False,50642,High,Fresh,1.031577327695172,Moderate,59.98775719758304,26.168002843489596,10.24643576478022,0.6338612219106671,0.1007069231073022,2.8632360491291813,0.5998775719758304,0.1024643576478022,0.1034714268788752,0.6062161841949371,10.321539776149764,9.491979220880678,8.554488976159934,5.7745515455444085,3.951243718581427,7.280008252884188,0
1,3,37036,7152,8253,2995,20,3,55459,2.864637542911328,False,55459,High,Fresh,0.978282510468726,Moderate,66.78086514361961,12.89601327106511,14.881263636199716,5.400385870643178,0.0360626769325087,0.0054094015398763,0.667808651436196,0.1488126363619971,0.1491732631313222,0.7218125101426279,10.519672691959444,8.875287128108384,9.018453210312527,8.005033344637111,3.044522437723423,1.3862943611198906,1
1,3,10405,1596,1096,8425,399,318,22239,1.6400166616615544,False,22239,Medium,Fresh,1.1933738613233338,Moderate,46.787175682359816,7.176581680830972,4.928279149242322,37.88389765726876,1.794145420207743,1.4299204100903815,0.4678717568235981,0.0492827914924232,0.0672242456945006,0.8467107333962858,9.250137841850249,7.3758821482150125,7.00033446027523,9.039077442538964,5.991464547107982,5.765191102784844,1
1,3,18827,3677,1988,118,516,201,25327,1.2905933899380757,False,25327,Medium,Fresh,0.8430966983838558,Moderate,74.33568918545426,14.518103210013033,7.849330753741067,0.4659059501717534,2.037351443123939,0.793619457495953,0.7433568918545426,0.0784933075374106,0.09886682196865,0.7480159513562601,9.843100402521031,8.210124405164267,7.5953872788539725,4.77912349311153,6.248042874508429,5.308267697401205,1
2,3,22039,8384,34792,42,12591,4430,82278,4.395583798061827,False,82278,High,Grocery,1.3979599952845558,Diversified,26.786018133644475,10.1898441867814,42.28590874838961,0.0510464522715671,15.302997155983372,5.38418532292958,0.2678601813364447,0.422859087483896,0.5758890590437298,0.2683706458591604,10.00061426326685,9.034199674257309,10.45717149610402,3.7612001156935624,9.440816970657185,8.39638057119949,0
1,3,7769,1936,2177,926,73,520,13401,0.8275089430303162,False,13401,Low,Fresh,1.2299227845464296,Diversified,57.9732855757033,14.446683083351989,16.245056339079174,6.909932094619804,0.5447354675024252,3.8803074397433033,0.579732855757033,0.1624505633907917,0.1678979180658159,0.6488321767032311,8.958025443361693,7.5688956634069955,7.686162303492906,6.831953565565855,4.30406509320417,6.255750041753367,1
1,3,9203,3373,2707,1286,1082,526,18177,0.7607537884336284,False,18177,Low,Fresh,1.3986005449353018,Diversified,50.62991692798592,18.556417450624416,14.892446498322055,7.074874841833085,5.9525774330197505,2.893766848214777,0.5062991692798592,0.1489244649832205,0.208450239313418,0.57704791769819,9.127393451155257,8.123854263105914,7.903965634032166,7.160069207596127,6.9874902470009905,6.267200548541362,1
1,3,5924,584,542,4052,283,434,11819,1.101854276872899,False,11819,Low,Fresh,1.2138581701586388,Diversified,50.12268381419748,4.9411963787122435,4.585836365174719,34.28378035366782,2.394449615026652,3.672053473221085,0.5012268381419748,0.0458583636517471,0.0698028598020137,0.844064641678653,8.686935966003333,6.371611847231857,6.297109319933935,8.307212626628308,5.648974238161206,6.075346031088684,1
1,3,31812,1433,1651,800,113,1440,37249,2.0679439223315716,False,37249,High,Fresh,0.624039646314645,Moderate,85.40363499691267,3.847083143171629,4.4323337539262795,2.147708663319821,0.3033638486939247,3.8658755939756775,0.8540363499691267,0.0443233375392628,0.047356976026202,0.875513436602325,10.367630290261705,7.268223021159565,7.409741954080923,6.68586094706836,4.736198448394496,7.273092595999522,1
1,3,16225,1825,1765,853,170,1067,21905,0.9809174877014912,False,21905,Medium,Fresh,0.9436043941821658,Moderate,74.06984706687972,8.33143118009587,8.057521113900936,3.894088107737959,0.7760785208856426,4.871034010499886,0.7406984706687971,0.0805752111390093,0.0883359963478657,0.7796393517461767,9.69437017295501,7.509883061154913,7.476472381163905,6.74993119378857,5.14166355650266,6.97354301952014,1
1,3,1289,3328,2022,531,255,1774,9199,1.2562139573945903,False,9199,Low,Milk,1.55763829663037,Diversified,14.01239265137515,36.177845417980215,21.980650070659856,5.77236656158278,2.7720404391781717,19.28470485922383,0.1401239265137515,0.2198065007065985,0.2475269050983802,0.1978475921295793,7.162397497355718,8.110427237575024,7.612336837167746,6.2766434893416445,5.545177444479562,7.4815557019095165,1
1,3,18840,1371,3135,3001,352,184,26883,0.9592585978228892,False,26883,Medium,Fresh,0.9871538469082776,Moderate,70.08146412230778,5.099877245843098,11.661644905702488,11.163188632221106,1.3093776736227354,0.6844474203027936,0.7008146412230778,0.1166164490570248,0.1297102257932522,0.8124465275452889,9.843790625278,7.22402480828583,8.0507033814703,8.007034012193408,5.8664680569332965,5.220355825078324,1
1,3,3463,9250,2368,779,302,1627,17789,1.8002060172005458,False,17789,Low,Milk,1.351997283087934,Diversified,19.46708640170892,51.998425993591546,13.311597054359437,4.379110686379223,1.6976783405475295,9.146101523413346,0.1946708640170892,0.1331159705435943,0.1500927539490696,0.2384619708808814,8.150179269682326,9.132486932771318,7.7702232041587855,6.659293919683638,5.713732805509369,7.395107546562485,0
1,3,622,55,137,75,7,8,904,1.2865507705154422,False,904,Low,Fresh,0.9995307303014048,Moderate,68.80530973451327,6.084070796460177,15.15486725663717,8.29646017699115,0.7743362831858407,0.8849557522123894,0.6880530973451328,0.1515486725663717,0.1592920353982301,0.7710176991150443,6.434546518787453,4.02535169073515,4.927253685157205,4.330733340286331,2.0794415416798357,2.1972245773362196,1
2,3,1989,10690,19460,233,11577,2153,46102,2.3923841237952352,False,46102,High,Grocery,1.3553918185500595,Diversified,4.3143464491779095,23.18771419895015,42.21075007591861,0.5054010671988199,25.111708819573984,4.670079389180513,0.043143464491779,0.4221075007591861,0.673224588954926,0.0481974751637673,7.595889917718538,9.2771575450135,9.876167741881163,5.455321115357702,9.35686202463895,7.675081857716334,2
2,3,3830,5291,14855,317,6694,3182,34169,1.7247456248674942,False,34169,Medium,Grocery,1.4801166587147652,Diversified,11.208990605519622,15.484796160262226,43.475079750651176,0.9277415200913108,19.59085720975153,9.312534753724137,0.1120899060551962,0.4347507975065117,0.630659369604027,0.1213673212561093,8.25088114470065,8.573951525234847,9.606159103032542,5.762051382780177,8.809116258125274,8.065579427282092,0
1,3,17773,1366,2474,3378,811,418,26220,0.9141413389587136,False,26220,Medium,Fresh,1.077751652313441,Moderate,67.78413424866514,5.20976353928299,9.435545385202136,12.88329519450801,3.0930587337909996,1.5942028985507246,0.6778413424866514,0.0943554538520213,0.1252860411899313,0.8066742944317316,9.78549199429842,7.220373836723949,7.813995675002791,8.12533508671429,6.699500340161678,6.037870919922137,1
2,3,2861,6570,9618,930,4004,1682,25665,0.8254735348797934,False,25665,Medium,Grocery,1.5498615957401367,Diversified,11.147477108903177,25.599064874342492,37.475160724722386,3.6236119228521337,15.601013052795636,6.553672316384181,0.1114747710890317,0.3747516072472238,0.5307617377751802,0.147710890317553,7.959275960116396,8.790421306897867,9.171495588152617,6.836259277277067,8.29529885950246,7.428333194190806,0
2,3,355,7704,14682,398,8077,303,31519,1.513694400367105,False,31519,Medium,Grocery,1.1995213336343535,Moderate,1.1263047685523018,24.44239982232939,46.581427075732094,1.2627304165741298,25.625813001681525,0.961324915130556,0.011263047685523,0.4658142707573209,0.7220724007741363,0.0238903518512643,5.87493073085203,8.949624747754216,9.594445640962938,5.988961416889864,8.996899596123358,5.717027701406222,2
2,3,1725,3651,12822,824,4424,2157,25603,1.541466746757159,False,25603,Medium,Grocery,1.4282008387965326,Diversified,6.737491700191383,14.26004765066594,50.0800687419443,3.218372846932,17.27922509080967,8.424793969456704,0.0673749170019138,0.5008006874194431,0.6735929383275397,0.0995586454712338,7.453561871643373,8.20303024171486,9.458995712459116,6.715383386334681,8.39502555744203,7.67693714581808,0
1,3,12434,540,283,1092,3,2233,16585,1.290933865088315,False,16585,Low,Fresh,0.847590458346977,Moderate,74.97135966234549,3.255954175459753,1.7063611697316854,6.584262888151944,0.0180886343081097,13.463973470003015,0.7497135966234549,0.0170636116973168,0.0172444980403979,0.8155562255049744,9.428270356237505,6.293419278846481,5.648974238161206,6.996681488176539,1.3862943611198906,7.711548979629146,1
1,3,15177,2024,3810,2665,232,610,24518,0.7789692332468375,False,24518,Medium,Fresh,1.1693347154690894,Moderate,61.90146015172526,8.25515947467167,15.539603556570682,10.869565217391305,0.946243576148136,2.487968023492944,0.6190146015172526,0.1553960355657068,0.1648584713271882,0.7277102536911657,9.62760228996386,7.613324979540639,8.24564690087386,7.888334500738654,5.4510384535657,6.415096959171596,1
2,3,5531,15726,26870,2367,13726,446,64666,2.3915370765914856,False,64666,High,Grocery,1.4034647616890248,Diversified,8.553180960628461,24.318807410385674,41.55197476262642,3.660347013886741,21.225992020536292,0.6896978319364118,0.0855318096062846,0.4155197476262642,0.6277796678316271,0.122135279745152,8.61830469278465,9.663134259490723,10.198802917143304,7.769800996003896,9.52711997525166,6.102558594613569,0
2,3,5224,7603,8584,2540,3674,238,27863,0.8638220365120537,False,27863,Medium,Grocery,1.557161500156671,Diversified,18.748878440943187,27.28708322865449,30.80788141980404,9.116032013781718,13.185945519147255,0.8541793776693106,0.1874887844094318,0.3080788141980404,0.4399382693895129,0.278649104547249,8.561210076833012,8.93642970360832,9.057771773331575,7.840312983320164,8.209308411646937,5.476463551931511,0
2,3,15615,12653,19858,4425,7108,2379,62038,1.480792244069976,False,62038,High,Grocery,1.5977374628325856,Diversified,25.170057061800833,20.395564009155677,32.009413585221964,7.132725103968536,11.45749379412618,3.834746445726812,0.2517005706180083,0.3200941358522196,0.4346690737934814,0.3230278216576936,9.656051308652874,9.44572864970683,9.896412583864164,8.395251520610994,8.869116865929483,7.77485576666552,0
2,3,4822,6721,9170,993,4973,3637,30316,1.5967154822503529,False,30316,Medium,Grocery,1.6509902787289277,Diversified,15.90579232088666,22.16981132075472,30.248053832959492,3.2754980868188412,16.403879139728197,11.996965298852093,0.1590579232088666,0.3024805383295949,0.4665193297268769,0.191812904077055,8.481151420068972,8.81314100828505,9.123801610558944,6.901737206656574,8.51197962436335,8.199189359078067,0
1,3,2926,3195,3268,405,1680,693,12167,1.017188863083342,False,12167,Low,Grocery,1.596780202069279,Diversified,24.048656201199968,26.259554532752528,26.85953809484672,3.32867592668694,13.807840881071751,5.695734363442098,0.2404865620119996,0.2685953809484672,0.4066737897591846,0.273773321278869,7.981733286691885,8.069655306886165,8.092239406724211,6.0063531596017325,7.427144133408616,6.542471960506805,2
1,3,5809,735,803,1393,79,429,9248,0.9418441348437872,False,9248,Low,Fresh,1.1737947765653174,Moderate,62.813581314878896,7.947664359861592,8.68295847750865,15.062716262975778,0.8542387543252596,4.638840830449827,0.628135813148789,0.0868295847750865,0.0953719723183391,0.7787629757785467,8.667335849845957,6.601230118728877,6.6895992691789665,7.239932591320469,4.382026634673881,6.063785208687608,1
1,3,5414,717,2155,2399,69,750,11504,0.8769284742894691,False,11504,Low,Fresh,1.3770440439759737,Diversified,47.06189151599444,6.232614742698192,18.732614742698193,20.853616133518777,0.5997913769123784,6.5194714881780245,0.4706189151599443,0.1873261474269819,0.1933240611961057,0.6791550764951322,8.596928159435091,6.576469569048224,7.676009932028888,7.783224016336037,4.248495242049359,6.621405651764134,1
2,3,260,8675,13430,1116,7015,323,30819,1.3050414513862614,False,30819,Medium,Grocery,1.263915711087166,Diversified,0.8436354197086213,28.148220253739577,43.57701417956456,3.621142801518544,22.761932574061458,1.0480547714072488,0.0084363541970862,0.4357701417956455,0.66338946753626,0.0446477822122716,5.564520407322694,9.068315871946766,9.505320746909074,7.018401799069201,8.855948534052018,5.780743515792329,2
2,3,200,25862,19816,651,8773,6250,61552,3.452544127254392,False,61552,High,Milk,1.305871667900473,Diversified,0.3249285157265401,42.01650636859891,32.1939173381856,1.0576423186898882,14.252989342344684,10.15401611645438,0.0032492851572654,0.321939173381856,0.4644690668053028,0.0138257083441642,5.303304908059076,10.160568654878034,9.894295434167212,6.480044561926653,9.07954808172616,8.740496729931813,2
1,3,955,5479,6536,333,2840,707,16850,0.9811690030415002,False,16850,Low,Grocery,1.406031388957615,Diversified,5.667655786350148,32.51632047477745,38.7893175074184,1.9762611275964392,16.85459940652819,4.195845697329377,0.0566765578635014,0.3878931750741839,0.5564391691394659,0.0764391691394658,6.862757913051401,8.608860379942062,8.78523362361273,5.811140992976701,7.951911381854188,6.56244409369372,2
2,3,514,7677,19805,937,9836,716,39485,1.8519793616029523,False,39485,High,Grocery,1.2287323067164837,Diversified,1.3017601620868684,19.442826389768268,50.158287957452195,2.373053058123338,24.91072559199696,1.8133468405723696,0.0130176016208686,0.501582879574522,0.7506901354944916,0.036748132202102,6.244166900663736,8.946114375560743,9.893740201081249,6.843749949006225,9.193906065512758,6.57507584059962,2
1,3,286,1208,5241,2515,153,1442,10845,1.524942528556889,False,10845,Low,Grocery,1.3590705741769464,Diversified,2.6371599815583218,11.138773628400186,48.326417704011064,23.190410327339787,1.410788381742739,13.296449976947905,0.0263715998155832,0.4832641770401106,0.497372060857538,0.2582757030889811,5.659482215759621,7.097548850614793,8.564458383883352,7.830425617820331,5.0369526024136295,7.274479558773871,1
2,3,2343,7845,11874,52,4196,1697,28007,1.110820896200303,False,28007,Medium,Grocery,1.39378064919268,Diversified,8.365765701431785,28.010854429249832,42.39654372121255,0.1856678687470989,14.981968793515907,6.059199485842825,0.0836576570143178,0.4239654372121255,0.5737851251472846,0.0855143357017888,7.759614150696903,8.967759126769497,9.382190628902842,3.970291913552122,8.34212526333359,7.437206366871292,2
1,3,45640,6958,6536,7368,1532,230,68264,2.949787144837696,False,68264,High,Fresh,1.071222789938796,Moderate,66.85808039376539,10.192780968006565,9.574592757529592,10.793390366811204,2.2442282901675847,0.3369272237196766,0.6685808039376538,0.0957459275752959,0.1181882104769717,0.7765147076057658,10.72856171434071,8.84779106484485,8.78523362361273,8.905037290767,7.334981878871814,5.442417710521793,0
1,3,12759,7330,4533,1752,20,2631,29025,1.2259108220754404,False,29025,Medium,Fresh,1.3909288289193196,Diversified,43.95865633074935,25.254091300602926,15.617571059431526,6.036175710594315,0.0689061154177433,9.064599483204134,0.4395865633074935,0.1561757105943152,0.1568647717484926,0.4999483204134367,9.45407055689878,8.899867211223587,8.419359831067474,7.469083884921234,3.044522437723423,7.875499292445208,1
1,3,11002,7075,4945,1152,120,395,24689,1.4377658762293395,False,24689,Medium,Fresh,1.275457191060891,Diversified,44.562355704969825,28.656486694479323,20.029162785045973,4.666045607355502,0.4860464174328648,1.599902790716513,0.4456235570496982,0.2002916278504597,0.2051520920247883,0.4922840131232532,9.305923241869912,8.864464055279676,8.506334448081361,7.050122520269059,4.795790545596741,5.981414211254481,1
1,3,3157,4888,2500,4477,273,2165,17460,1.183265958835588,False,17460,Low,Milk,1.6167881169161806,Diversified,18.081328751431844,27.99541809851088,14.3184421534937,25.641466208476515,1.563573883161512,12.399770904925544,0.1808132875143184,0.143184421534937,0.1588201603665521,0.4372279495990836,8.057694194815587,8.494743062578646,7.824445930877619,8.4069317971587,5.6131281063880705,7.680637427560936,1
1,3,12356,6036,8887,402,1382,2794,31857,1.4251387012539187,False,31857,Medium,Fresh,1.443430884658682,Diversified,38.78582415167781,18.94717016668236,27.89653765263521,1.2618890667671154,4.338136045453118,8.770442916784381,0.3878582415167781,0.2789653765263521,0.3223467369808833,0.4004771321844492,9.42197798310419,8.705662478796427,9.092457331319466,5.998936561946683,7.232010331664759,7.9355873855892,0
1,3,112151,29627,18148,16745,4948,8550,190169,8.36305596053616,True,190169,High,Fresh,1.2736391752335618,Diversified,58.97438594092623,15.579300516908646,9.54309061939643,8.805325789166478,2.601896208109629,4.496000925492588,0.5897438594092623,0.0954309061939643,0.1214498682750606,0.6777971173009271,11.627610373048372,10.29647513913318,9.8063707417564,9.725914702764378,8.506940814951886,9.053803514155955,0
1,3,694,8533,10518,443,6907,156,27251,1.7250554117093213,False,27251,Medium,Grocery,1.268907040060687,Diversified,2.54669553410884,31.31261238119702,38.596748743165385,1.6256284173057869,25.34585886756449,0.5724560566584712,0.0254669553410884,0.3859674874316539,0.6394260761072988,0.0417232395141462,6.543911845564792,9.051813463747946,9.260938424739274,6.095824562432225,8.84043543926657,5.056245805348308,2
1,3,36847,43950,20170,36534,239,47943,185683,16.78474535002927,True,185683,High,Delicassen,1.5811938108998476,Diversified,19.844035264402233,23.669371994205175,10.862599160935572,19.675468405831445,0.1287139910492613,25.81981118357631,0.1984403526440223,0.1086259916093557,0.1099131315198483,0.3951950367023368,10.514556622060466,10.69083065598303,9.912001208301334,10.506025984225316,5.480638923341991,10.777788942138022,0
1,3,327,918,4710,74,334,11,6374,1.4477260706765465,False,6374,Low,Grocery,0.8722431871887026,Moderate,5.130216504549733,14.40225917791026,73.89394414810167,1.160966426106056,5.240037652965171,0.1725760903671164,0.0513021650454973,0.7389394414810166,0.7913398180106683,0.0629118293065578,5.793013608384144,6.823286122355687,8.45765547870004,4.31748811353631,5.814130531825066,2.4849066497880004,2
1,3,8170,6448,1139,2181,58,247,18243,1.387325165652811,False,18243,Low,Fresh,1.2309848297788573,Diversified,44.78430082771474,35.34506386011073,6.24349065394946,11.955270514717974,0.3179301649947925,1.353943978512306,0.4478430082771474,0.0624349065394946,0.0656142081894425,0.5673957134243272,9.008346579384709,8.771680359010377,7.038783541388542,7.687997166393016,4.07753744390572,5.5134287461649825,1
1,3,3009,521,854,3470,949,727,9530,1.302361893514006,False,9530,Low,Frozen,1.5329323925578615,Diversified,31.573976915005247,5.46694648478489,8.961175236096537,36.41133263378804,9.958027282266526,7.628541448058762,0.3157397691500525,0.0896117523609653,0.1891920251836306,0.6798530954879328,8.009695357742922,6.257667587882639,6.75110146893676,8.152198015861787,6.856461984594587,6.590301048196686,1
1,3,2438,8002,9819,6269,3459,3,29990,1.6278469516185086,False,29990,Medium,Grocery,1.499339572293498,Diversified,8.129376458819607,26.682227409136377,32.740913637879295,20.90363454484828,11.533844614871624,0.0100033344448149,0.081293764588196,0.3274091363787929,0.4427475825275092,0.2903301100366789,7.79934339821592,8.987571750367046,9.192176401348512,8.743531633626967,8.14902386805177,1.3862943611198906,2
2,3,8040,7639,11687,2758,6839,404,37367,1.3317945406092295,False,37367,High,Grocery,1.570745223965064,Diversified,21.51631118366473,20.443171782588916,31.276259801429067,7.380844060267081,18.302245296652124,1.081167875398079,0.2151631118366473,0.3127625980142907,0.4957850509808119,0.2889715524393181,8.99230873254815,8.941152882160566,9.366317953430537,7.922623574217286,8.830543010616596,6.003887067106539,0
2,3,834,11577,11522,275,4027,1856,30091,1.5053916794033575,False,30091,Medium,Milk,1.3183487819072304,Diversified,2.7715928350669636,38.47329766375328,38.29051875976205,0.913894519956133,13.38273902495763,6.167957196503938,0.0277159283506696,0.3829051875976205,0.5167325778471968,0.0368548735502309,6.727431724850855,9.35686202463895,9.352100317014015,5.62040086571715,8.301025253838453,7.526717561352706,2
1,3,16936,6250,1981,7332,118,64,32681,1.619838788159104,False,32681,Medium,Fresh,1.1947485320828126,Moderate,51.82215966463695,19.124261803494385,6.061626021235581,22.435054006915333,0.361066062849974,0.1958324408677825,0.5182215966463695,0.0606162602123558,0.0642269208408555,0.7425721367155228,9.73725585689112,8.740496729931813,7.591861714889934,8.9001399880938,4.77912349311153,4.174387269895637,1
1,3,13624,295,1381,890,43,84,16317,0.9503091766706994,False,16317,Low,Fresh,0.6335876759946681,Moderate,83.49574063859778,1.8079303793589507,8.46356560642275,5.454434025862597,0.2635288349574063,0.5148005148005148,0.8349574063859778,0.0846356560642274,0.0872709444138015,0.8895017466446038,9.519661619531444,5.69035945432406,7.231287004327616,6.792344427470809,3.784189633918261,4.442651256490317,1
1,3,5509,1461,2251,547,187,409,10364,0.9175125940802004,False,10364,Low,Fresh,1.299013606693178,Diversified,53.1551524507912,14.096873793901969,21.719413353917407,5.277884986491702,1.8043226553454264,3.946352759552296,0.531551524507912,0.217194133539174,0.2352373600926283,0.584330374372829,8.61431990214696,7.2875606403097235,7.719573989259581,6.306275286948016,5.236441962829949,6.016157159698354,1
2,3,180,3485,20292,959,5618,666,31200,3.050336904795062,False,31200,Medium,Grocery,1.0522307297497493,Moderate,0.576923076923077,11.169871794871796,65.03846153846153,3.073717948717949,18.00641025641026,2.1346153846153846,0.0057692307692307,0.6503846153846153,0.830448717948718,0.0365064102564102,5.198497031265826,8.156510226079966,9.918031277976969,6.866933284461882,8.633908991112198,6.502790045915623,2
1,3,7107,1012,2974,806,355,1142,13396,0.8882639930442493,False,13396,Low,Fresh,1.34077519080609,Diversified,53.053150194087785,7.554493878769781,22.200656912511196,6.016721409375933,2.6500447894894,8.524932815765899,0.5305315019408778,0.2220065691251119,0.2485070170200059,0.5906987160346372,8.868976189274543,6.920671504248683,7.99799931797973,6.693323668269949,5.87493073085203,7.04141166379481,1
1,3,17023,5139,5230,7888,330,1755,37365,1.2091219969257043,False,37365,High,Fresh,1.4200147824177167,Diversified,45.55867790713234,13.753512645523886,13.997056068513311,21.110665060885857,0.8831794460056202,4.69690887193898,0.4555867790713234,0.1399705606851331,0.1488023551451893,0.666693429680182,9.742379392141371,8.544808358449211,8.562357743370612,8.97322466309509,5.802118375377063,7.470793774195062,0
1,1,30624,7209,4897,18711,763,2876,65080,3.382733458508425,False,65080,High,Fresh,1.341462698829612,Diversified,47.0559311616472,11.077135832821144,7.52458512599877,28.750768285187466,1.17240319606638,4.419176398279041,0.470559311616472,0.0752458512599877,0.0869698832206515,0.7580669944683467,10.329571947847027,8.883224230278994,8.496582237512113,9.836920308264014,6.638567789166521,7.964503363551548,0
2,1,2427,7097,10391,1127,4314,1468,26824,0.8321578836557527,False,26824,Medium,Grocery,1.5226248843921697,Diversified,9.047867581270504,26.457649865791826,38.737697584252906,4.201461377870563,16.082612585744112,5.472711005070086,0.090478675812705,0.387376975842529,0.5482031016999702,0.1324932895914106,7.794823152179389,8.867568333206442,9.248791558350437,7.028201432058005,8.36985260351753,7.292337176173877,0
1,1,11686,2154,6824,3527,592,697,25480,1.2519504192798785,False,25480,Medium,Fresh,1.378774721026914,Diversified,45.86342229199372,8.453689167974881,26.781789638932494,13.842229199372056,2.3233908948194664,2.7354788069073783,0.4586342229199372,0.2678178963893249,0.2910518053375196,0.5970565149136577,9.366232391933156,7.675546002537848,8.82834762005316,8.168486417126681,6.385194398997726,6.548219102762372,1
1,1,9670,2280,2112,520,402,347,15331,0.8382458850555491,False,15331,Low,Fresh,1.1431592505253252,Moderate,63.0748157328289,14.871828321701129,13.776009392733677,3.3918204944230643,2.6221381514578304,2.263387906855391,0.630748157328289,0.1377600939273367,0.163981475441915,0.6646663622725197,9.176886995716965,7.732369222284388,7.655864017616056,6.255750041753367,5.998936561946683,5.8522024797744745,1
2,1,3067,13240,23127,3941,9959,731,54065,1.952765681788906,False,54065,High,Grocery,1.4312756747114093,Diversified,5.672801257745307,24.48904096920374,42.77628780172015,7.289373901784889,18.42041986497734,1.3520762045685748,0.056728012577453,0.4277628780172015,0.6119670766669749,0.1296217515953019,8.028781162487148,9.491073355339758,10.048799283696182,8.279443487712665,9.206332350578643,6.595780513961311,0
2,1,4484,14399,24708,3549,14235,1681,63056,2.7675238120189984,False,63056,High,Grocery,1.4869111508591275,Diversified,7.111139304744989,22.83525754884547,39.18421720375539,5.628330373001776,22.575171276325808,2.6658842933265667,0.0711113930474498,0.3918421720375539,0.617593884800812,0.1273946967774676,8.408493774492896,9.574983485564092,10.114922828718177,8.174702882469461,9.563529246630084,7.427738840532894,0
1,1,25203,11487,9490,5065,284,6854,58383,2.452589044178395,False,58383,High,Fresh,1.4673177670981483,Diversified,43.168388058167615,19.675247931760957,16.25473168559341,8.675470599318295,0.4864429714129112,11.73971875374681,0.4316838805816761,0.1625473168559341,0.1674117465700632,0.5184385865748591,10.134757991061946,9.349058291288005,9.158099260130491,8.53030683056162,5.652489180268651,8.832733591996416,0
1,1,583,685,2216,469,954,18,4925,1.1479064335825715,False,4925,Low,Grocery,1.4486982710618803,Diversified,11.837563451776653,13.908629441624363,44.99492385786802,9.52284263959391,19.370558375634516,0.365482233502538,0.1183756345177665,0.4499492385786802,0.6436548223350254,0.2136040609137056,6.369900982828227,6.530877627725885,7.703910209616312,6.152732694704104,6.86171134048073,2.9444389791664403,2
1,1,1956,891,5226,1383,5,1328,10789,1.5230968874878967,False,10789,Low,Grocery,1.3914032143316084,Diversified,18.129576420428215,8.258411344888312,48.438224117156366,12.8186115487997,0.0463434980072295,12.308833070720178,0.1812957642042821,0.4843822411715636,0.4848456761516359,0.3094818796922792,7.579167967396076,6.79346613258001,8.561592778712923,7.232733136177615,1.791759469228055,7.192182058713246,1
2,1,1107,11711,23596,955,9265,710,47344,2.099592601676885,False,47344,High,Grocery,1.2413627104284026,Diversified,2.3382054748225753,24.7359749915512,49.839472794863134,2.017151064548834,19.569533626225077,1.4996620479891856,0.0233820547482257,0.4983947279486313,0.694090064210882,0.043553565393714,7.010311867307229,9.368369236201092,10.068874864289374,6.862757913051401,9.134107065976591,6.566672429803241,2
1,1,6373,780,950,878,288,285,9554,0.9567529151658196,False,9554,Low,Fresh,1.1338461960931518,Moderate,66.70504500732677,8.164119740422858,9.94347917102784,9.189868118065732,3.01444421184844,2.9830437513083523,0.6670504500732677,0.0994347917102784,0.1295792338287628,0.758949131253925,8.759982494977281,6.660575149839686,6.85751406254539,6.778784897685177,5.666426688112432,5.655991810819852,1
2,1,2541,4737,6089,2946,5316,120,21749,1.93747930379632,False,21749,Medium,Grocery,1.5830676670375252,Diversified,11.683295783714192,21.780311738470733,27.996689502965655,13.545450365534048,24.44250310359097,0.5517495057244012,0.1168329578371419,0.2799668950296565,0.5243919260655663,0.2522874614924824,7.8407064517494,8.463370384718731,8.714403360703942,7.988542982737695,8.57866451350434,4.795790545596741,2
1,1,1537,3748,5838,1859,3381,806,17169,1.0938859754641808,False,17169,Low,Grocery,1.6193561585773033,Diversified,8.952181256916536,21.830042518492633,34.003145203564564,10.827654493563982,19.692468984798182,4.694507542664104,0.0895218125691653,0.3400314520356456,0.5369561418836275,0.1977983575048051,7.338238150065589,8.229244416735913,8.672314828283538,7.528331766707247,8.126222529458525,6.693323668269949,2
2,1,5550,12729,16767,864,12420,797,49127,3.2079218512017658,False,49127,High,Grocery,1.4487389786175977,Diversified,11.297249984733446,25.91039550552649,34.12990819712174,1.758707024650396,25.28141347934944,1.6223258086184786,0.1129724998473344,0.3412990819712174,0.5941132167647118,0.1305595700938384,8.621733370690162,9.451716691551452,9.727227587120767,6.762729506931879,9.427143867544194,6.682108597449809,0
